ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,SB,09/17/2014,63,34,17,11,31,70,175,362,386,262,220,246,258,296,362,355,316,364,388,300,278,205,140,114
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,EB,09/17/2014,412,140,141,114,136,244,609,1184,1170,883,771,760,859,912,1060,1283,1246,1008,1322,1043,920,730,593,550
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/17/2014,238,118,111,113,180,430,1044,1531,1392,1012,840,861,976,1041,1162,1198,1172,1178,948,943,677,522,467,340
125,9014611,East Fordham Road,Southern Boulevard,Bronx River Parkway,EB,09/17/2014,515,281,195,176,265,537,976,1660,1610,1524,1603,1612,1698,1830,2246,2625,2622,2485,2265,2043,1756,1552,956,834
125,9014615,East Fordham Road,Southern Boulevard,Bronx River Parkway,WB,09/17/2014,465,259,130,107,191,403,2037,3590,3477,2123,1880,1717,1757,1784,2072,2353,2335,2414,1964,1709,1297,1065,849,897
127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/17/2014,26,12,13,4,12,22,60,126,130,88,95,102,120,122,118,154,145,125,131,115,109,85,50,54
128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/17/2014,65,41,26,21,28,48,104,257,288,255,205,219,244,239,340,365,336,375,296,256,195,156,113,108
128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/17/2014,74,46,30,32,55,90,128,380,368,273,246,266,241,276,369,332,374,454,337,282,228,184,141,105
138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/17/2014,488,298,212,230,404,774,1307,1332,1299,1140,1098,1088,1167,1191,1440,1456,1543,1540,1416,1320,1166,1012,860,681
162,176277,Grand Concourse,184 Street,187 Street,NB,09/17/2014,139,72,45,39,48,81,156,415,583,432,444,444,525,528,750,893,1002,1146,802,579,457,346,237,182
162,176277,Grand Concourse,184 Street,187 Street,SB,09/17/2014,127,62,59,27,45,135,661,1456,1105,732,530,477,532,491,684,714,708,722,598,510,421,273,190,171
165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/17/2014,158,89,76,59,144,372,690,1088,899,601,480,474,545,633,689,673,609,593,519,470,410,363,357,278
165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/17/2014,180,110,62,64,103,227,319,592,638,505,479,515,563,610,695,700,825,796,680,573,438,389,349,305
166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/17/2014,654,206,132,81,55,176,554,1224,1631,1133,946,1026,1049,1294,1662,2166,2627,2836,2745,2054,1555,1508,1384,962
166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/17/2014,129,42,40,43,109,564,2382,3248,2918,2180,1492,1975,1583,1468,1783,2204,2315,2472,2257,1390,888,734,470,298
167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/17/2014,235,106,65,39,70,183,779,1750,1692,1152,1011,1063,1107,1372,1813,2243,2641,2738,2501,1759,1416,1297,1174,910
167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/17/2014,80,42,42,46,132,843,2760,2878,2492,2081,1391,1517,1506,1527,1828,2217,2376,2335,2167,1288,853,699,433,237
169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/17/2014,563,257,145,129,335,1113,2273,2936,2641,2317,2225,2021,2183,2286,2656,2784,2705,2514,2748,2797,2276,1822,1620,1034
169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/17/2014,354,184,137,126,447,1342,2870,3425,3035,2707,2160,2255,2113,2208,2441,2801,2999,3073,2837,2422,2005,1565,1177,683
170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/17/2014,606,269,194,190,415,1300,2834,3885,3642,3326,2772,2638,2714,2818,3291,3636,3645,3505,3630,3480,2863,2315,2081,1317
170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/17/2014,501,259,172,202,629,1701,3443,4142,3639,3106,2595,2676,2492,2601,2933,3260,3652,3915,3650,3332,2561,2001,1559,882
221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/17/2014,77,54,32,33,36,44,126,281,287,254,254,239,270,247,271,325,301,326,253,247,191,122,103,82
221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/17/2014,115,79,60,55,61,74,179,419,401,383,366,332,357,332,364,399,391,360,313,256,243,204,137,115
224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/17/2014,241,141,79,78,91,131,315,675,881,678,569,592,562,846,676,571,667,913,694,584,450,387,244,210
224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/17/2014,137,87,78,58,112,159,304,594,448,383,373,396,396,372,442,453,502,506,503,308,332,275,216,192
225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/17/2014,87,66,46,27,51,64,153,326,369,340,325,289,343,271,371,366,403,435,341,287,242,190,121,96
225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/17/2014,52,23,17,25,31,72,243,483,480,284,193,195,206,247,268,349,326,322,252,216,176,99,88,106
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/17/2014,99,41,32,34,52,151,428,625,570,491,420,379,419,555,691,718,730,745,585,497,397,292,198,174
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/17/2014,120,92,33,21,58,115,400,846,774,622,477,465,458,496,661,781,803,766,633,569,450,345,300,225
236,261726,Park Avenue,138 Street,135 Street,NB,09/17/2014,80,73,78,92,173,73,115,179,217,283,115,105,114,107,157,214,232,235,159,124,122,74,47,55
249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/17/2014,40,32,36,25,52,148,284,304,357,347,352,360,311,365,333,341,292,332,278,271,151,116,92,60
249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/17/2014,81,45,35,34,49,146,251,342,370,441,382,438,394,431,490,470,479,425,385,345,223,196,134,108
262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/17/2014,62,25,16,18,40,76,223,475,406,304,287,266,304,377,448,472,279,438,487,375,290,262,189,104
262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/17/2014,43,23,22,9,25,70,276,541,645,496,455,508,449,491,519,605,604,378,583,521,295,240,159,91
268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/17/2014,43,34,17,13,18,40,69,128,188,218,226,260,223,234,249,286,322,341,286,250,188,138,113,65
268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/17/2014,23,13,9,9,14,29,80,176,169,138,157,163,193,180,193,192,215,194,228,174,169,146,78,46
276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/17/2014,74,52,40,25,27,65,221,538,656,390,308,393,390,391,403,455,475,550,466,418,334,258,159,131
276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/17/2014,56,45,37,15,31,62,140,277,294,266,266,156,212,246,353,406,393,422,359,303,304,255,130,103
369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,NB,02/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,642,523,561,549,547,508,356,305,278,235,133
286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/17/2014,170,82,56,51,89,154,515,1188,1029,668,625,602,664,740,879,1017,973,1018,808,728,579,524,270,287
286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/17/2014,128,75,44,28,66,111,253,568,633,423,384,433,477,479,687,715,736,726,501,441,360,250,262,212
288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/17/2014,26,19,11,12,19,42,99,218,207,128,152,106,116,158,176,199,169,213,128,128,105,67,65,47
288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/17/2014,60,33,17,13,42,32,107,239,278,199,181,190,211,253,270,287,361,350,293,251,175,161,112,85
290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/17/2014,175,104,104,100,141,281,870,1193,1153,1116,961,905,907,1014,1221,1152,1155,1203,1131,993,788,548,357,266
290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/17/2014,266,115,103,81,132,266,561,1009,1114,849,781,831,851,921,1268,1503,1408,1412,1119,993,950,742,557,445
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/17/2014,426,297,182,146,304,726,1205,1524,1297,1174,1062,1044,1127,1104,1231,1286,1265,1242,1178,1109,1017,829,739,554
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/17/2014,465,322,223,162,223,318,641,846,948,750,752,696,782,879,877,1057,1256,1249,1231,1062,877,723,630,486
349,132595,White Plains Road,East 215 Street,East 216 Street,SB,09/17/2014,226,164,107,81,68,88,103,272,426,396,349,343,362,396,414,417,448,451,415,408,401,357,291,328
349,8103575,White Plains Road,East 215 Street,East 216 Street,NB,09/17/2014,109,77,50,64,73,89,118,255,304,217,229,269,256,242,274,287,306,313,287,280,259,210,157,174
2,70376,3 Avenue,East 154 Street,East 155 Street,NB,09/18/2014,149,79,77,73,72,66,210,342,459,479,373,504,353,511,470,547,615,608,635,539,403,286,248,183
2,70376,3 Avenue,East 155 Street,East 154 Street,SB,09/18/2014,102,74,67,54,76,114,270,433,422,318,328,363,197,294,357,405,421,371,414,362,273,238,189,153
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,EB,09/18/2014,70,34,28,26,34,68,114,319,313,236,203,216,270,263,299,433,365,384,336,331,336,248,175,133
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,WB,09/18/2014,57,28,28,28,32,56,139,372,357,315,310,234,245,310,333,354,374,449,298,286,218,156,142,85
62,147673,Broadway,West 242 Street,240 Street,SB,09/18/2014,171,106,71,72,77,197,408,709,945,747,553,520,648,617,820,820,828,1112,965,664,536,529,397,294
62,158447,Broadway,West 242 Street,240 Street,NB,09/18/2014,171,106,71,72,77,197,408,709,945,747,553,520,648,617,820,820,828,1112,965,664,536,529,397,294
62,255653,Broadway,West 242 Street,240 Street,SB,09/18/2014,47,49,23,32,35,86,145,276,238,246,178,183,238,243,213,225,234,254,221,178,133,146,94,84
71,139620,Bronx River Parkway,Bronx River,East Gun Hill Road,NB,09/18/2014,479,283,180,243,421,1274,3697,3726,3247,2632,2200,2091,1961,2089,2378,2724,2942,3171,2882,2413,1739,1495,1209,860
71,139618,Bronx River Parkway,East Gun Hill Road,Bronx River,SB,09/18/2014,344,197,136,131,210,458,1306,2431,2813,1937,1720,1652,1835,2087,3019,3626,3632,3552,3174,2589,2251,1687,997,658
76,70364,Brook Avenue,East 152 Street,East 153 Street,SB,09/18/2014,30,18,22,23,29,56,115,313,275,270,254,34,113,255,322,393,381,364,249,214,148,108,88,64
89,69780,East 138 Street,Canal Place,Rider Avenue,EB,09/18/2014,198,128,103,103,139,246,427,695,598,590,504,485,474,561,512,535,652,658,608,528,375,380,337,293
89,69780,East 138 Street,Rider Avenue,Canal Place,WB,09/18/2014,146,96,83,64,111,166,400,822,822,559,434,462,406,451,528,581,737,807,703,390,405,287,232,191
102,69979,Concourse Village West,East 156 Street,East 156 Street,NB,09/18/2014,37,40,29,17,20,65,113,447,397,317,251,221,216,216,251,321,349,386,362,325,226,175,139,86
104,9001519,Courtladt Avenue,East 153 Street,East 154 Street,NB,09/18/2014,46,41,29,26,27,22,49,103,132,143,150,148,169,156,173,180,235,258,194,165,135,99,83,55
108,276970,East 144 Street,A J Griffin Place,Grand Concourse,WB,09/18/2014,66,31,16,27,27,39,101,323,285,193,189,162,204,182,218,263,295,281,227,219,163,111,61,72
108,276970,East 144 Street,Grand Concourse,A J Griffin Place,EB,09/18/2014,56,27,31,26,42,72,241,486,415,323,269,230,239,247,271,317,86,0,0,0,76,119,92,97
109,173496,East 149 Street,A J Griffin Place,Grand Concourse,WB,09/18/2014,167,122,103,82,95,160,423,744,697,651,531,526,553,592,623,612,649,648,620,637,555,401,335,243
109,173496,East 149 Street,Grand Concourse,A J Griffin Place,EB,09/18/2014,270,177,158,125,121,167,414,837,903,830,729,719,709,685,711,832,935,911,929,771,702,614,486,378
111,69836,East 149 Street,Morris Avenue,Park Avenue,WB,09/18/2014,182,135,106,87,88,169,487,931,887,748,650,599,612,518,729,790,797,853,801,742,642,452,370,265
111,69836,East 149 Street,Park Avenue,Morris Avenue,EB,09/18/2014,173,132,118,104,87,126,301,609,735,718,372,614,524,553,563,613,736,672,686,531,475,424,301,258
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,NB,09/18/2014,68,34,25,13,21,39,160,408,350,328,319,276,294,304,401,422,431,467,424,355,284,193,147,166
369,10335,AMBOY ROAD,DALE AVENUE,BISHOP STREET,SB,02/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,449,442,476,479,508,480,352,282,256,225,214
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,SB,09/18/2014,29,13,11,15,27,68,169,409,373,244,207,238,243,250,313,326,283,285,262,211,172,128,116,68
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,NB,09/18/2014,93,54,25,19,32,51,198,425,413,323,307,274,314,332,437,469,430,472,531,432,328,244,170,190
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,SB,09/18/2014,54,37,16,25,30,71,150,364,399,241,217,254,246,259,339,344,349,320,353,304,266,192,136,120
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,EB,09/18/2014,383,170,102,114,125,245,600,1161,1131,856,756,811,811,893,1041,1295,1381,1395,1288,1143,728,740,626,595
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/18/2014,227,121,100,110,184,414,1085,1511,1494,989,878,851,902,963,1167,1203,1239,1121,1018,970,713,589,453,408
125,9014611,East Fordham Road,Southern Boulevard,Bronx River Parkway,EB,09/18/2014,502,331,197,211,285,597,986,1630,1739,1473,1466,1646,1782,1793,2285,2537,2603,2525,2287,2055,1762,1684,1344,898
125,9014615,East Fordham Road,Southern Boulevard,Bronx River Parkway,WB,09/18/2014,553,302,196,161,224,544,2041,3578,3328,2266,1840,1764,1718,1806,2054,2256,2425,2336,2089,1942,1388,1067,751,635
127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/18/2014,32,23,13,6,15,27,50,139,149,124,96,113,96,104,137,149,136,128,138,106,75,64,75,58
128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/18/2014,67,45,25,32,32,34,104,274,280,264,249,233,250,272,372,355,352,363,304,255,233,164,122,102
128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/18/2014,112,49,42,44,37,88,151,377,351,258,263,257,235,272,355,355,402,407,376,305,267,227,137,133
138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/18/2014,546,300,247,223,428,797,1328,1309,1301,710,1183,1086,1207,1352,847,1335,1541,1473,1555,1438,1304,1258,1214,809
162,176277,Grand Concourse,184 Street,187 Street,NB,09/18/2014,128,63,55,41,61,93,149,448,545,451,454,461,495,539,725,908,942,1116,879,675,575,412,376,202
162,176277,Grand Concourse,184 Street,187 Street,SB,09/18/2014,115,71,51,34,81,122,674,1448,1183,900,530,502,525,553,698,778,691,729,622,516,412,315,247,180
165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/18/2014,171,108,100,109,133,396,696,1041,1004,704,467,495,544,618,650,668,670,604,581,497,475,382,385,293
165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/18/2014,245,119,87,75,88,219,332,607,663,566,436,488,539,567,638,714,841,920,817,607,669,511,411,313
166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/18/2014,579,191,136,60,58,160,532,1373,1797,1078,1204,1053,1159,1347,1697,1903,2631,3055,2978,2206,1727,1809,1436,1177
166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/18/2014,125,72,40,47,116,546,2331,3236,3082,2233,1994,1683,1568,1563,1812,2336,2534,2587,2425,1733,1212,969,775,344
167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/18/2014,362,146,92,44,65,186,761,1696,1717,1046,1229,1053,1235,1427,1843,1953,2742,2743,2536,1974,1560,1537,1252,1013
167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/18/2014,105,54,43,55,167,809,2727,2979,2626,2096,1747,1555,1497,1608,1998,2354,2585,2541,2316,1520,1006,789,567,282
169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/18/2014,608,282,145,145,318,1008,2285,2938,2860,2502,2153,2216,2315,2416,2682,2723,2575,2672,2642,2750,2266,2045,1615,1137
169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/18/2014,404,197,122,161,429,1330,2761,3521,3210,2681,2186,2065,2322,2186,2530,2794,2946,2977,2790,2514,2100,1649,1239,827
170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/18/2014,762,373,195,198,427,1234,2816,4106,4239,3373,2770,2807,2916,3016,3466,3751,3628,3686,3661,3450,2906,2569,2168,1455
170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/18/2014,525,291,163,211,535,1599,3212,4103,3688,3095,2618,2412,2695,2594,2961,3306,3694,3845,3573,3360,2638,2124,1623,1052
221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/18/2014,70,43,41,35,28,45,132,261,325,287,263,239,234,234,250,323,337,350,281,267,218,143,115,105
221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/18/2014,87,65,64,41,54,83,201,453,386,403,307,309,366,332,405,381,408,413,355,310,275,214,189,138
224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/18/2014,189,128,104,65,94,129,352,535,807,866,698,539,647,637,824,856,858,1094,947,688,567,480,483,341
224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/18/2014,122,93,75,67,97,168,317,594,518,425,409,399,446,386,417,443,510,534,501,445,343,315,323,209
225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/18/2014,79,64,48,37,49,74,192,375,419,344,328,307,246,346,348,374,418,430,371,344,221,215,179,155
225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/18/2014,56,27,31,26,42,72,241,486,415,323,269,230,239,247,271,317,86,0,0,0,76,119,92,97
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/18/2014,101,46,17,17,35,137,416,635,559,515,446,418,437,528,751,700,743,701,574,465,405,354,283,173
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/18/2014,132,81,36,25,54,120,391,807,872,613,443,470,481,504,656,808,757,791,665,547,435,375,373,329
236,261726,Park Avenue,138 Street,135 Street,NB,09/18/2014,47,51,39,49,90,65,130,152,198,291,133,135,124,127,146,195,333,450,287,131,107,91,87,69
249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/18/2014,33,24,21,32,39,150,259,295,329,364,320,299,350,333,310,322,320,293,259,243,145,116,73,70
249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/18/2014,63,32,44,27,35,146,250,363,390,407,350,353,396,428,449,443,459,422,410,304,238,162,145,114
262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/18/2014,66,20,13,25,33,68,221,447,435,306,293,290,328,326,445,436,449,491,440,360,276,280,177,80
262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/18/2014,64,27,21,13,26,87,248,533,665,460,424,459,476,442,566,618,618,647,554,578,418,313,195,86
268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/18/2014,52,39,27,20,20,39,88,141,215,278,234,267,257,266,268,322,420,448,462,343,300,158,178,87
268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/18/2014,28,10,11,3,13,30,71,193,171,135,194,168,239,219,306,277,225,188,189,175,144,225,328,86
276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/18/2014,91,54,50,27,40,79,235,569,689,430,314,268,172,359,429,463,470,571,532,425,315,292,178,155
276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/18/2014,62,34,33,23,41,74,164,304,321,261,234,165,234,278,344,335,392,406,333,367,444,264,204,115
286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/18/2014,164,141,54,67,72,178,505,1171,1003,634,562,600,682,654,840,912,1071,1078,861,732,531,724,475,285
286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/18/2014,126,81,41,32,64,117,270,594,660,461,419,430,426,518,648,682,605,755,530,505,310,268,271,207
288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/18/2014,32,25,6,12,22,42,103,234,216,153,119,141,144,159,190,201,185,175,130,106,96,87,69,32
288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/18/2014,58,48,23,20,37,38,101,245,270,211,165,207,260,244,279,304,319,364,288,270,195,136,99,81
290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/18/2014,166,92,43,61,78,206,809,1167,1125,1219,976,957,978,1076,1213,1215,1282,1253,1194,1033,789,707,493,377
290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/18/2014,313,121,81,70,133,278,602,1009,1137,839,738,857,884,974,1243,1472,1312,1213,1247,986,928,881,738,553
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/18/2014,432,271,183,174,293,723,1192,1493,1414,1203,1042,1088,1099,1134,1169,1291,1423,1275,1230,1072,922,884,805,652
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/18/2014,431,277,194,164,183,220,493,883,923,809,740,680,723,743,833,1120,1254,1206,1131,1055,1140,777,721,604
349,132595,White Plains Road,East 215 Street,East 216 Street,SB,09/18/2014,228,177,128,92,60,86,133,250,409,431,390,305,370,378,463,403,456,438,474,427,434,444,334,301
349,8103575,White Plains Road,East 215 Street,East 216 Street,NB,09/18/2014,98,83,65,41,60,64,113,243,271,184,236,246,285,260,258,305,307,324,297,318,256,198,177,154
2,70376,3 Avenue,East 154 Street,East 155 Street,NB,09/19/2014,141,108,95,66,80,92,218,378,461,521,550,526,500,562,516,614,611,569,669,351,401,335,289,271
2,70376,3 Avenue,East 155 Street,East 154 Street,SB,09/19/2014,119,85,68,67,95,117,302,453,443,369,343,367,383,385,406,372,421,421,401,362,333,275,246,234
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,EB,09/19/2014,79,42,37,32,43,65,116,287,341,197,169,220,229,242,293,376,363,331,320,268,221,177,164,163
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,WB,09/19/2014,62,36,27,30,46,66,126,351,365,302,223,214,233,258,337,331,351,347,350,244,214,161,144,108
62,147673,Broadway,West 242 Street,240 Street,SB,09/19/2014,195,135,86,68,108,177,418,683,919,704,592,574,663,633,853,886,874,999,972,822,624,570,448,364
62,158447,Broadway,West 242 Street,240 Street,NB,09/19/2014,195,135,86,68,108,177,418,683,919,704,592,574,663,633,853,886,874,999,972,822,624,570,448,364
62,255653,Broadway,West 242 Street,240 Street,SB,09/19/2014,47,46,28,24,26,61,130,282,288,175,179,198,210,251,263,301,233,234,204,197,161,130,117,112
71,139620,Bronx River Parkway,Bronx River,East Gun Hill Road,NB,09/19/2014,509,309,195,217,429,1254,3546,3967,2925,2507,2170,2130,2146,2136,2620,2934,2955,3253,3204,2705,2227,1698,1532,1243
71,139618,Bronx River Parkway,East Gun Hill Road,Bronx River,SB,09/19/2014,448,249,179,134,262,521,1423,2537,2720,1937,1787,1979,2057,2401,3382,4146,3784,3654,3460,2864,2340,1645,1366,922
76,70364,Brook Avenue,East 152 Street,East 153 Street,SB,09/19/2014,36,37,25,16,35,52,156,313,321,232,204,258,303,370,375,534,536,437,336,251,172,150,128,100
89,69780,East 138 Street,Canal Place,Rider Avenue,EB,09/19/2014,229,165,138,125,186,267,433,657,660,613,479,429,479,584,587,658,752,858,614,578,479,483,448,367
89,69780,East 138 Street,Rider Avenue,Canal Place,WB,09/19/2014,183,127,114,112,151,152,384,682,529,555,481,472,475,538,574,748,835,782,653,567,454,366,336,265
102,69979,Concourse Village West,East 156 Street,East 156 Street,NB,09/19/2014,72,30,20,21,24,61,134,433,423,314,228,199,191,223,284,386,344,346,306,256,212,251,196,110
104,9001519,Courtladt Avenue,East 153 Street,East 154 Street,NB,09/19/2014,60,43,28,24,36,32,41,99,119,150,178,163,184,208,229,261,282,296,222,207,166,147,112,106
108,276970,East 144 Street,A J Griffin Place,Grand Concourse,WB,09/19/2014,60,28,24,28,32,49,106,241,251,190,159,173,188,185,276,275,311,321,258,201,170,114,101,84
108,276970,East 144 Street,Grand Concourse,A J Griffin Place,EB,09/19/2014,47,32,28,33,35,75,232,479,399,325,211,218,256,235,273,309,360,363,288,267,161,140,135,117
109,173496,East 149 Street,A J Griffin Place,Grand Concourse,WB,09/19/2014,204,168,100,100,102,168,439,762,715,577,525,555,614,542,586,648,634,712,656,639,659,555,432,381
109,173496,East 149 Street,Grand Concourse,A J Griffin Place,EB,09/19/2014,265,209,134,150,148,177,430,819,891,797,667,657,694,693,788,782,953,963,884,912,767,714,645,473
111,69836,East 149 Street,Morris Avenue,Park Avenue,WB,09/19/2014,237,181,97,93,109,190,513,1024,877,710,618,665,736,669,746,809,821,930,839,791,807,655,496,432
111,69836,East 149 Street,Park Avenue,Morris Avenue,EB,09/19/2014,182,126,95,96,106,139,326,659,758,681,571,534,557,570,632,610,614,720,658,655,534,470,405,316
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,NB,09/19/2014,68,46,32,18,20,48,140,371,373,288,301,321,313,376,434,497,441,470,434,332,307,229,216,206
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,SB,09/19/2014,30,20,12,24,23,76,181,398,368,257,233,245,241,275,333,359,295,296,247,260,169,126,135,135
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,NB,09/19/2014,107,64,35,16,35,60,160,388,428,272,279,348,347,360,483,554,448,538,479,430,374,315,259,232
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,SB,09/19/2014,69,43,18,30,34,71,159,368,409,227,245,265,261,284,372,391,322,356,339,319,248,216,231,203
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,EB,09/19/2014,431,248,114,153,148,266,602,1200,1115,914,797,815,874,905,1090,1273,1330,1349,1340,1148,899,808,650,736
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/19/2014,245,145,115,126,217,449,1053,1480,1452,1011,919,913,977,1010,1247,1310,1238,1165,1137,1038,833,692,610,556
125,9014611,East Fordham Road,Southern Boulevard,Bronx River Parkway,EB,09/19/2014,648,371,236,189,347,616,962,1698,1776,1547,1528,1652,1749,1926,2400,2655,2616,2470,2300,2077,1976,1551,1386,1232
125,9014615,East Fordham Road,Southern Boulevard,Bronx River Parkway,WB,09/19/2014,422,318,192,158,244,513,1975,3590,3304,2189,1836,1805,1897,1935,2176,2439,2575,2595,2606,2074,1684,1357,1202,923
